Name,Slide Number,Animal,Group,Sex,Section,Section-Slice,BrainArea,BrainAreaComp,Program,ROI,Name,Slide Number,Animal,Group,Sex,Section,Section-Slice,BrainArea,BrainAreaComp,Program,,ROI_1_Blank_Area,ROI_1_HScore_1,ROI_1_HScore_2,ROI_1_Heme_Area,ROI_1_MAP2_Area,ROI_1_Total_Area,Per_Heme,Per_Map,Ratio,Tissue_Gaps,Gap_Adj
4253_-_,4253,1912,S/H,F,α03,3,A1-3,A3,2024-04-01-Map2,ROI_4,4253_-_,4253,1912,S/H,F,α03,3,A1-3,2024-04-01-Map2,,TRUE,0,NA,NA,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
3048_-_,3048,1924,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,3048_-_,3048,1924,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,4963302.071,104.2664268,141.5865767,5840780.406,13381760.61,24185843.09,30.38505888,69.61494112,0.43647324,20.5215177,25.82021839
3067_-_,3067,1886,N,M,α02,2,A1-3,A3,2024-03-11-Map2,ROI_4,3067_-_,3067,1886,RV 10,M,α02,2,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3070_-_,3070,1925,N,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_4,3070_-_,3070,1925,RV 10,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3074(2)_-_,3074,1832,L/H,F,04A,4,A4,A4,2024-03-11-Map2,ROI_4,3074(2)_-_,3074,1832,L/H,F,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3118(2)_-_,3118,1830,L/H,M,04A,4,A4,A4,2024-03-11-Map2,ROI_4,3118(2)_-_,3118,1830,L/H,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3135_-_,3135,1922,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,3135_-_,3135,1922,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4744_-_,4744,1918,N,F,α03,3,A1-3,A3,2024-03-11-Map2,ROI_3,4744_-_,4744,1918,RV 10,F,α03,3,A1-3,2024-03-11-Map2,,TRUE,7354907.815,113.069071,131.8737029,8268131.237,16462166.85,32085205.9,33.43320493,66.56679507,0.502250482,22.92305007,29.74047377
3228_-_,3228,1926,N,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_4,3228_-_,3228,1926,RV 10,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,2808322.961,122.4794435,143.9835152,10554597.95,11452709.07,24815629.98,47.95951609,52.04048391,0.921580902,11.31675063,12.76086601
4744_-_,4744,1918,N,F,α03,3,A1-3,A3,2024-03-11-Map2,ROI_4,4744_-_,4744,1918,RV 10,F,α03,3,A1-3,2024-03-11-Map2,,TRUE,5433054.115,144.2765293,146.4931927,22623157.73,8400829.267,36457041.11,,,,,
4753_-_,4753,1892,N,M,α02,2,A1-3,A1,2024-03-11-Map2,ROI_1,4753_-_,4753,1892,RV 10,M,α02,2,A1-3,2024-03-11-Map2,,TRUE,1413330.865,97.33245679,134.5506264,1510845.128,7788759.785,10712935.78,16.24633672,83.75366328,0.193977625,13.19275028,15.19775171
3297(2)_-_,3297,1828,L/H,M,04A,4,A4,A4,2024-03-11-Map2,ROI_4,3297(2)_-_,3297,1828,L/H,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4753_-_,4753,1892,N,M,α02,2,A1-3,A2,2024-03-11-Map2,ROI_2,4753_-_,4753,1892,RV 10,M,α02,2,A1-3,2024-03-11-Map2,,TRUE,1577125.721,100.5176987,128.8118938,3108132.351,18266126.94,22951385.01,14.54147397,85.45852603,0.170158259,6.871592805,7.378621639
3432_-_,3432,1923,N,M,α03,3,A1-3,A3,2024-03-11-Map2,ROI_4,3432_-_,3432,1923,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,8328754.153,117.548846,136.5020592,15873694.2,13292397.63,37494845.98,54.42516704,45.57483296,1.194193451,22.21306405,28.55629133
3458_-_,3458,1887,N,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_4,3458_-_,3458,1887,RV 10,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4753_-_,4753,1892,N,M,α02,2,A1-3,A3,2024-03-11-Map2,ROI_3,4753_-_,4753,1892,RV 10,M,α02,2,A1-3,2024-03-11-Map2,,TRUE,2148815.207,101.0815939,127.9850972,6266558.438,27245450.22,35660823.87,18.69944145,81.30055855,0.23000385,6.025702645,6.412075231
3647(2)_-_,3647,1832,L/H,F,05A,5,A5,A5,2024-03-11-Map2,ROI_4,3647(2)_-_,3647,1832,L/H,F,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3648_-_,3648,1887,N,M,α02,2,A1-3,A3,2024-03-11-Map2,ROI_4,3648_-_,3648,1887,RV 10,M,α02,2,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4753_-_,4753,1892,N,M,α02,2,A1-3,A3,2024-03-11-Map2,ROI_4,4753_-_,4753,1892,RV 10,M,α02,2,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4878_-_,4878,1886,N,M,α05,5,A1-3,A1,2024-03-11-Map2,ROI_1,4878_-_,4878,1886,RV 10,M,α05,5,A1-3,2024-03-11-Map2,,TRUE,611164.4053,96.06320906,130.628122,1283504.186,7796885.499,9691554.09,14.13490203,85.86509797,0.16461755,6.306154819,6.730596665
3825(2_3)_-_,3825,1832,L/H,F,01A,1,A1,A1,2024-03-11-Map2,ROI_4,3825(2_3)_-_,3825,1832,L/H,F,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3858(2)_-_,3858,1828,L/H,M,05A,5,A5,A5,2024-03-11-Map2,ROI_4,3858(2)_-_,3858,1828,L/H,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3882_-_,3882,1919,N,F,α03,3,A1-3,A3,2024-03-11-Map2,ROI_4,3882_-_,3882,1919,RV 10,F,α03,3,A1-3,2024-03-11-Map2,,TRUE,8976451.333,124.5568597,131.8818689,14277953.14,8482059.341,31736463.81,62.73262439,37.26737561,1.683312102,28.28434632,39.43957123
4878_-_,4878,1886,N,M,α05,5,A1-3,A2,2024-03-11-Map2,ROI_2,4878_-_,4878,1886,RV 10,M,α05,5,A1-3,2024-03-11-Map2,,TRUE,1611031.174,105.5281481,132.2275937,6770724.176,16795942.62,25177697.97,28.73008828,71.26991172,0.403116653,6.398643656,6.836058692
3974_-_,3974,1889,N,F,α04,4,A1-3,A3,2024-03-11-Map2,ROI_4,3974_-_,3974,1889,N,F,α04,4,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4878_-_,4878,1886,N,M,α05,5,A1-3,A3,2024-03-11-Map2,ROI_3,4878_-_,4878,1886,RV 10,M,α05,5,A1-3,2024-03-11-Map2,,TRUE,1400086.07,166.6720313,159.3389951,26262700.77,6788736.352,34451523.19,,,,,
4153_-_,4153,1920,N,F,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,4153_-_,4153,1920,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,1138459.919,129.020707,130.5895713,5314963.965,4802744.292,11256168.18,52.53130284,47.46869716,1.106651456,10.11409834,11.25215206
4156_-_,4156,1915,RV 10,M,α03,3,A1-3,A3,2024-03-11-Map2,ROI_4,4156_-_,4156,1915,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_7923(1),7923,1957,S/H,M,β01,1,A4-5,A5,2024-03-11-Map2,ROI_2,Image_7923(1),7923,1957,S/H,M,β01,1,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4276_-_,4276,1926,N,M,α04,4,A1-3,A3,2024-03-11-Map2,ROI_4,4276_-_,4276,1926,RV 10,M,α04,4,A1-3,2024-03-11-Map2,,TRUE,6989697.024,116.8274706,128.7772624,8622537.972,14722746.21,30334981.21,36.93481691,63.06518309,0.58566098,23.04170547,29.94050948
4310(2_3)_-_,4310,1830,L/H,M,05A,5,A5,A5,2024-03-11-Map2,ROI_4,4310(2_3)_-_,4310,1830,L/H,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4330_-_,4330,1924,N,M,α03,3,A1-3,A3,2024-03-11-Map2,ROI_4,4330_-_,4330,1924,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,10045172.85,109.9570956,125.507227,9199974.24,16766072.16,36011219.25,35.43078565,64.56921435,0.548725674,27.89456469,38.68580028
4397(2)_-_,4397,1832,L/H,F,02A,2,A2,A2,2024-03-11-Map2,ROI_4,4397(2)_-_,4397,1832,L/H,F,02A,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4421_-_,4421,1923,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,4421_-_,4421,1923,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,4241481.503,110.645483,145.7808492,10372950.74,12346373.91,26960806.15,45.65695018,54.34304982,0.840161719,15.73202774,18.66904747
4878_-_,4878,1886,N,M,α05,5,A1-3,A3,2024-03-11-Map2,ROI_4,4878_-_,4878,1886,RV 10,M,α05,5,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4691(2)_-_,4691,1830,L/H,M,02A,2,A2,A2,2024-03-11-Map2,ROI_4,4691(2)_-_,4691,1830,L/H,M,02A,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4711_-_,4711,1864,N,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_4,4711_-_,4711,1864,N,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4740(1_2)_-_,4740,1832,L/H,F,03A,3,A3,A3,2024-03-11-Map2,ROI_4,4740(1_2)_-_,4740,1832,L/H,F,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4990_-_,4990,1892,N,M,β02,2,A4-5,A4,2024-03-11-Map2,ROI_1,4990_-_,4990,1892,RV 10,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,2590515.757,103.275633,124.2890207,8685522.487,31559850.05,42835888.3,21.58141903,78.41858097,0.275207977,6.047535979,6.436804018
4990_-_,4990,1892,N,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_2,4990_-_,4990,1892,RV 10,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,2772475.028,95.78074626,122.2124123,4300060.396,31663440.75,38735976.18,11.95673463,88.04326537,0.135805216,7.157364552,7.709135482
4810_-_,4810,1922,N,M,α03,3,A1-3,A3,2024-03-11-Map2,ROI_4,4810_-_,4810,1922,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,4864487.793,136.5007565,132.4405898,27486412.77,7390674.886,39741575.45,78.80936918,21.19063082,3.719066688,12.24029933,13.94751718
4825_-_,4825,1889,N,F,β04,4,A4-5,A5,2024-03-11-Map2,ROI_4,4825_-_,4825,1889,N,F,β04,4,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4990_-_,4990,1892,N,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_3,4990_-_,4990,1892,RV 10,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,2998861.637,103.9682418,118.3496268,3814443.079,27063515.57,33876820.29,12.35328774,87.64671226,0.140944109,8.8522524,9.711981516
4899(3)_-_,4899,1830,L/H,M,03A,3,A3,A3,2024-03-11-Map2,ROI_4,4899(3)_-_,4899,1830,L/H,M,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4902_-_,4902,1925,N,M,α04,4,A1-3,A3,2024-03-11-Map2,ROI_4,4902_-_,4902,1925,RV 10,M,α04,4,A1-3,2024-03-11-Map2,,TRUE,5380603.95,133.8202058,119.209097,20887584.63,4040013.299,30308201.88,83.79301002,16.20698998,5.170177197,17.75296328,21.58492754
4919(3)_-_,4919,1830,L/H,M,01A,1,A1,A1,2024-03-11-Map2,ROI_4,4919(3)_-_,4919,1830,L/H,M,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4990_-_,4990,1892,N,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_4,4990_-_,4990,1892,RV 10,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
_-__02,0,#N/A,#N/A,#N/A,#N/A,4,A4,A4,2024-03-11-Map2,ROI_4,_-__02,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
_-__03,0,#N/A,#N/A,#N/A,#N/A,3,A3,A3,2024-03-11-Map2,ROI_4,_-__03,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
_-__04,0,#N/A,#N/A,#N/A,#N/A,2,A2,A2,2024-03-11-Map2,ROI_4,_-__04,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
_-__05,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,ROI_4,_-__05,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,2846818.933,162.5699315,185.8800441,16903195.31,7113293.117,26863307.36,70.38162703,29.61837297,2.376282691,10.59742531,11.85360192
_-__06,0,#N/A,#N/A,#N/A,#N/A,1,A1,A1,2024-03-11-Map2,ROI_4,_-__06,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1218(1),1218,1351,N,F,04B,4,A4,A4,2024-03-11-Map2,ROI_4,Image_1218(1),1218,1351,N,F,04B,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1386(1_2),1386,07.29.20.,DBX,NA,03A,3,A3,A3,2024-03-11-Map2,ROI_4,Image_1386(1_2),1386,07.29.20.,RV 10,NA,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1408(1_2),1408,1352,N,M,02A,2,A2,A2,2024-03-11-Map2,ROI_4,Image_1408(1_2),1408,1352,N,M,02A,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1532(1),1532,1310,L/H,M,05C,5,A5,A5,2024-03-11-Map2,ROI_4,Image_1532(1),1532,1310,L/H,M,05C,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1551(2),1551,1554,Naïve,M,04B,4,A4,A4,2024-03-11-Map2,ROI_4,Image_1551(2),1551,1554,N,M,04B,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1592(2),1592,1310,L/H,M,04C,4,A4,A4,2024-03-11-Map2,ROI_4,Image_1592(2),1592,1310,L/H,M,04C,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1667(1_3) (Image 1),1667,1310,L/H,M,01D,1,A1,A1,2024-03-11-Map2,ROI_4,Image_1667(1_3) (Image 1),1667,1310,L/H,M,01D,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1667(1_3) (Image 2),1667,1310,L/H,M,01D,1,A1,A1,2024-03-11-Map2,ROI_4,Image_1667(1_3) (Image 2),1667,1310,L/H,M,01D,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1696(1_3) (Image 1),1696,1351,N,F,02B,2,A2,A2,2024-03-11-Map2,ROI_4,Image_1696(1_3) (Image 1),1696,1351,N,F,02B,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1696(1_3) (Image 2),1696,1351,N,F,02B,2,A2,A2,2024-03-11-Map2,ROI_4,Image_1696(1_3) (Image 2),1696,1351,N,F,02B,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1702(1_2),1702,1310,L/H,M,03D,3,A3,A3,2024-03-11-Map2,ROI_4,Image_1702(1_2),1702,1310,L/H,M,03D,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1776(2_3),1776,1352,N,M,01A,1,A1,A1,2024-03-11-Map2,ROI_4,Image_1776(2_3),1776,1352,N,M,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1827(1_3) (Image 1),1827,1351,N,F,03B,3,A3,A3,2024-03-11-Map2,ROI_4,Image_1827(1_3) (Image 1),1827,1351,N,F,03B,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1827(1_3) (Image 2),1827,1351,N,F,03B,3,A3,A3,2024-03-11-Map2,ROI_4,Image_1827(1_3) (Image 2),1827,1351,N,F,03B,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1899(2),1899,1310,L/H,M,02D,2,A2,A2,2024-03-11-Map2,ROI_4,Image_1899(2),1899,1310,L/H,M,02D,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1915(2),1915,1554,Naïve,M,05B,5,A5,A5,2024-03-11-Map2,ROI_4,Image_1915(2),1915,1554,N,M,05B,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1986(1_2),1986,1554,Naïve,M,02M,2,A2,A2,2024-03-11-Map2,ROI_4,Image_1986(1_2),1986,1554,N,M,02M,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2098(2_3),2098,1351,N,F,04P,4,A4,A4,2024-03-11-Map2,ROI_4,Image_2098(2_3),2098,1351,N,F,04P,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2205(1),2205,1351,N,F,05B,5,A5,A5,2024-03-11-Map2,ROI_4,Image_2205(1),2205,1351,N,F,05B,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2222(3_5) (Image 1),2222,1351,N,F,01B,1,A1,A1,2024-03-11-Map2,ROI_4,Image_2222(3_5) (Image 1),2222,1351,N,F,01B,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2222(3_5) (Image 2),2222,1351,N,F,01B,1,A1,A1,2024-03-11-Map2,ROI_4,Image_2222(3_5) (Image 2),2222,1351,N,F,01B,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2397(3),2397,1352,N,M,01D,1,A1,A1,2024-03-11-Map2,ROI_4,Image_2397(3),2397,1352,N,M,01D,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2449(1_2),2449,1554,Naïve,M,03B,3,A3,A3,2024-03-11-Map2,ROI_4,Image_2449(1_2),2449,1554,N,M,03B,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2479,2479,08.24.20.,DBX,NA,01D,1,A1,A1,2024-03-11-Map2,ROI_4,Image_2479,2479,08.24.20.,RV 10,NA,01D,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2509(2_3),2509,05.21.012.,L/N,NA,05C,5,A5,A5,2024-03-11-Map2,ROI_4,Image_2509(2_3),2509,05.21.012.,L/N,NA,05C,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2575(1),2575,1352,N,M,04A,4,A4,A4,2024-03-11-Map2,ROI_4,Image_2575(1),2575,1352,N,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2835(1),2835,1352,N,M,05A,5,A5,A5,2024-03-11-Map2,ROI_4,Image_2835(1),2835,1352,N,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2877(1),2877,1352,N,M,03A,3,A3,A3,2024-03-11-Map2,ROI_4,Image_2877(1),2877,1352,N,M,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2979(1_2),2979,1315,L/H,F,05E,5,A5,A5,2024-03-11-Map2,ROI_4,Image_2979(1_2),2979,1315,L/H,F,05E,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_3279,3279,1221,L/H,M,α05,5,A1-3,A3,2024-03-11-Map2,ROI_4,Image_3279,3279,1221,L/H,M,α05,5,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_3680,3680,1893,N,F,α05,5,A1-3,A3,2024-03-11-Map2,ROI_4,Image_3680,3680,1893,N,F,α05,5,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_3850,3850,1221,L/H,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_4,Image_3850,3850,1221,L/H,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4111(3),4111,1221,L/H,M,01A,1,A1,A1,2024-03-11-Map2,ROI_4,Image_4111(3),4111,1221,L/H,M,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4202,4202,1893,N,F,β05,5,A4-5,A5,2024-03-11-Map2,ROI_4,Image_4202,4202,1893,N,F,β05,5,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4242(1_2),4242,1886,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,Image_4242(1_2),4242,1886,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_5252,5252,1961,S/H,M,β08,8,A4-5,A5,2024-03-11-Map2,ROI_3,Image_5252,5252,1961,S/H,M,β08,8,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4532(2_3),4532,1221,L/H,M,03A,3,A3,A3,2024-03-11-Map2,ROI_4,Image_4532(2_3),4532,1221,L/H,M,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4616(2),4616,1221,L/H,M,05A,5,A5,A5,2024-03-11-Map2,ROI_4,Image_4616(2),4616,1221,L/H,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4833(2),4833,1221,L/H,M,04A,4,A4,A4,2024-03-11-Map2,ROI_4,Image_4833(2),4833,1221,L/H,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4913(2_3),4913,1221,L/H,M,02A,2,A2,A2,2024-03-11-Map2,ROI_4,Image_4913(2_3),4913,1221,L/H,M,02A,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_5261,5261,1957,S/H,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_3,Image_5261,5261,1957,S/H,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_6007(2_3),6007,1956,S/H,M,β05,5,A4-5,A5,2024-03-11-Map2,ROI_3,Image_6007(2_3),6007,1956,S/H,M,β05,5,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_6351,6351,1961,S/H,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_3,Image_6351,6351,1961,S/H,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_7616(2_3),7616,1963,S/H,F,α02,2,A1-3,A3,2024-03-11-Map2,ROI_3,Image_7616(2_3),7616,1963,S/H,F,α02,2,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_7923(1),7923,1957,S/H,M,β01,1,A4-5,A5,2024-03-11-Map2,ROI_3,Image_7923(1),7923,1957,S/H,M,β01,1,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
1821.03O_-_,3055,1821,S/H,M,03O,3,A3,A3,2024-03-11-Map2,ROI_4,1821.03O_-_,3055,1821,S/H,M,03O,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
1821.03P_-_,3368,1821,S/H,M,03P,3,A3,A3,2024-03-11-Map2,ROI_4,1821.03P_-_,3368,1821,S/H,M,03P,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
1821.05P_-_,4052,1821,S/H,M,05P,5,A5,A5,2024-03-11-Map2,ROI_4,1821.05P_-_,4052,1821,S/H,M,05P,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3023_-_,3023,1912,S/H,F,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,3023_-_,3023,1912,S/H,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4253_-_,4253,1912,S/H,F,α03,3,A1-3,A3,2024-03-11-Map2,ROI_4,4253_-_,4253,1912,S/H,F,α03,3,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_5025,5025,1964,S/H,M,β01,1,A4-5,A5,2024-03-11-Map2,ROI_4,Image_5025,5025,1964,S/H,M,β01,1,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_5250,5250,1963,S/H,F,β02,2,A4-5,A5,2024-03-11-Map2,ROI_4,Image_5250,5250,1963,S/H,F,β02,2,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_5252,5252,1961,S/H,M,β08,8,A4-5,A5,2024-03-11-Map2,ROI_4,Image_5252,5252,1961,S/H,M,β08,8,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_5261,5261,1957,S/H,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_4,Image_5261,5261,1957,S/H,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_5837,5837,1964,S/H,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,Image_5837,5837,1964,S/H,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_5861,5861,1963,S/H,F,β01,1,A4-5,A5,2024-03-11-Map2,ROI_4,Image_5861,5861,1963,S/H,F,β01,1,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_6007(2_3),6007,1956,S/H,M,β05,5,A4-5,A5,2024-03-11-Map2,ROI_4,Image_6007(2_3),6007,1956,S/H,M,β05,5,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_6134(1_2_3),6134,1956,S/H,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_4,Image_6134(1_2_3),6134,1956,S/H,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_6351,6351,1961,S/H,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_4,Image_6351,6351,1961,S/H,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
