Test,Grp_Num,Grp_Num.1,Animal,Mouse_Number,Researcher,Trial,Time_Second,Pull.ups,Righting_Attempts,Limb_Score,Flip_Direction,Score,Epics,Score_Epic,Sex,Behavioral_Blinder,Pup_ID,Slide_Number,X,Surg_Grp,Time,Grp_Num.1.1,GestationalAge,Grp_Age,Grp.Sex,Grp_Sex_Age,Cage,Wgt,Lngth_cm
FLH,2,4,BH0646,BH0646,BJ,T3,18.72,2,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-4,2,4,BH0646,BH0646,BJ,T1,NA,NA,NA,NA,R,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
NG,2,4,BH0646,NA,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-4,2,4,BH0646,BH0646,BJ,T2,NA,NA,NA,NA,R,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-4,2,4,BH0646,BH0646,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
FLH,2,4,BH0646,BH0646,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
NG,2,4,BH0646,NA,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
HLH,2,4,BH0646,BH0646,BJ,T2,28.44,NA,3,4,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
HLH,2,4,BH0646,BH0646,BJ,T1,67.1,NA,4,4,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
HLH,2,4,BH0646,BH0646,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
FLH,2,4,BH0646,BH0646,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-3,2,4,BH0646,BH0646,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-3,2,4,BH0646,BH0646,BJ,T3,2.8,NA,NA,NA,R,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-4,2,4,BH0646,BH0646,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
NG,2,4,BH0646,NA,BJ,T9,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
FLH,2,4,BH0646,BH0646,BJ,T2,10.44,0,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-3,2,4,BH0646,BH0646,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-3,2,4,BH0646,BH0646,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
NG,2,4,BH0646,NA,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
NG,2,4,BH0646,NA,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
NG,2,4,BH0646,NA,BJ,T3,13.7,NA,NA,NA,R,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
AM,2,4,BH0646,BH0646,BJ,T1,NA,NA,NA,NA,NA,10.86,2.17,0,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
NG,2,4,BH0646,BH0646,BJ,T1,11.3,NA,NA,NA,L,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-4,2,4,BH0646,BH0646,BJ,T3,NA,NA,NA,NA,R,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-4,2,4,BH0646,BH0646,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
NG,2,4,BH0646,NA,BJ,T2,8.2,NA,NA,NA,L,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
FLH,2,4,BH0646,BH0646,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,646,MH646,1646,646,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.4071,7
IN-4,2,4,BH0647,BH0647,BJ,T1,NA,NA,NA,NA,L,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
FLH,2,4,BH0647,BH0647,BJ,T3,FAILED,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
HLH,2,4,BH0647,BH0647,BJ,T3,12.3,NA,1,3,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-3,2,4,BH0647,BH0647,BJ,T1,2,NA,NA,NA,L,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-4,2,4,BH0647,BH0647,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-4,2,4,BH0647,BH0647,BJ,T2,NA,NA,NA,NA,R,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-3,2,4,BH0647,BH0647,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
FLH,2,4,BH0647,BH0647,BJ,T2,4.18,0,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
FLH,2,4,BH0647,BH0647,BJ,T1,1.06,0,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-4,2,4,BH0647,BH0647,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-3,2,4,BH0647,BH0647,BJ,T2,1,NA,NA,NA,R,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-4,2,4,BH0647,BH0647,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
HLH,2,4,BH0647,BH0647,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
NG,2,4,BH0647,NA,BJ,T3,23.2,NA,NA,NA,R,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
FLH,2,4,BH0647,BH0647,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-4,2,4,BH0647,BH0647,BJ,T3,NA,NA,NA,NA,R,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-4,2,4,BH0647,BH0647,BJ,T4,NA,NA,NA,NA,L,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-3,2,4,BH0647,BH0647,BJ,T3,1.8,NA,NA,NA,R,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
NG,2,4,BH0647,BH0647,BJ,T1,17.2,NA,NA,NA,R,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-3,2,4,BH0647,BH0647,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
FLH,2,4,BH0647,BH0647,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
NG,2,4,BH0647,NA,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
NG,2,4,BH0647,NA,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
NG,2,4,BH0647,NA,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
NG,2,4,BH0647,NA,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
FLH,2,4,BH0647,BH0647,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-3,2,4,BH0647,BH0647,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
NG,2,4,BH0647,NA,BJ,T2,14,NA,NA,NA,L,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
NG,2,4,BH0647,NA,BJ,T9,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
HLH,2,4,BH0647,BH0647,BJ,T2,14.04,NA,1,3,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-3,2,4,BH0647,BH0647,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-4,2,4,BH0647,BH0647,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
AM,2,4,BH0647,BH0647,BJ,T1,NA,NA,NA,NA,NA,8.73,1.75,0,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
HLH,2,4,BH0647,BH0647,BJ,T1,46.2,NA,6,4,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-3,2,4,BH0647,BH0647,BJ,T4,2.7,NA,NA,NA,L,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
FLH,2,4,BH0647,BH0647,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
NG,2,4,BH0647,NA,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,647,MH647,1647,647,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,1944,3.0733,7.1
IN-4,2,5,BH0648,BH0648,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
NG,2,5,BH0648,NA,BJ,T3,0,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
NG,2,5,BH0648,BH0648,BJ,T1,6,NA,NA,NA,R,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-3,2,5,BH0648,BH0648,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-4,2,5,BH0648,BH0648,BJ,T2,NA,NA,NA,NA,R,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
FLH,2,5,BH0648,BH0648,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
HLH,2,5,BH0648,BH0648,BJ,T1,12.86,NA,3,3,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
NG,2,5,BH0648,NA,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
NG,2,5,BH0648,NA,BJ,T2,0,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
NG,2,5,BH0648,NA,BJ,T9,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-4,2,5,BH0648,BH0648,BJ,T1,NA,NA,NA,NA,L,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
AM,2,5,BH0648,BH0648,BJ,T1,NA,NA,NA,NA,NA,5.41,1.08,0,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-4,2,5,BH0648,BH0648,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-4,2,5,BH0648,BH0648,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-3,2,5,BH0648,BH0648,BJ,T4,0.9,NA,NA,NA,L,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
FLH,2,5,BH0648,BH0648,BJ,T1,10.31,1,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
NG,2,5,BH0648,NA,BJ,T4,NA,NA,NA,NA,R,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
FLH,2,5,BH0648,BH0648,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
NG,2,5,BH0648,NA,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-3,2,5,BH0648,BH0648,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
NG,2,5,BH0648,NA,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
FLH,2,5,BH0648,BH0648,BJ,T3,9.15,0,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-4,2,5,BH0648,BH0648,BJ,T4,NA,NA,NA,NA,L,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
HLH,2,5,BH0648,BH0648,BJ,T3,12.07,NA,0,3,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-4,2,5,BH0648,BH0648,BJ,T3,NA,NA,NA,NA,R,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
HLH,2,5,BH0648,BH0648,BJ,T2,14.29,NA,2,4,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
HLH,2,5,BH0648,BH0648,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
FLH,2,5,BH0648,BH0648,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-3,2,5,BH0648,BH0648,BJ,T1,1,NA,NA,NA,L,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-3,2,5,BH0648,BH0648,BJ,T2,0.8,NA,NA,NA,R,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-4,2,5,BH0648,BH0648,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-3,2,5,BH0648,BH0648,BJ,T3,1,NA,NA,NA,R,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
NG,2,5,BH0648,NA,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
FLH,2,5,BH0648,BH0648,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
FLH,2,5,BH0648,BH0648,BJ,T2,6.17,1,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-3,2,5,BH0648,BH0648,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
IN-3,2,5,BH0648,BH0648,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,648,MH648,1648,648,S/H,48,5,11,S/H - 11,S/H - F,S/H(F) - 11,1944,4.2376,7.7
FLH,2,5,BH0649,BH0649,BJ,T1,10.31,1,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
FLH,2,5,BH0649,BH0649,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
FLH,2,5,BH0649,BH0649,BJ,T3,15.38,0,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
IN-3,2,5,BH0649,BH0649,BJ,T4,0.8,NA,NA,NA,L,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
HLH,2,5,BH0649,BH0649,BJ,T1,16.68,NA,1,2,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
HLH,2,5,BH0649,BH0649,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
IN-4,2,5,BH0649,BH0649,BJ,T1,NA,NA,NA,NA,R,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
AM,2,5,BH0649,BH0649,BJ,T1,NA,NA,NA,NA,NA,14.93,2.99,0,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
FLH,2,5,BH0649,BH0649,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
IN-3,2,5,BH0649,BH0649,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
NG,2,5,BH0649,NA,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
IN-4,2,5,BH0649,BH0649,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
IN-4,2,5,BH0649,BH0649,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
NG,2,5,BH0649,NA,BJ,T2,18.1,NA,NA,NA,R,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
IN-3,2,5,BH0649,BH0649,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
IN-3,2,5,BH0649,BH0649,BJ,T1,0.7,NA,NA,NA,R,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
NG,2,5,BH0649,BH0649,BJ,T1,24.9,NA,NA,NA,L,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
NG,2,5,BH0649,NA,BJ,T9,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
FLH,2,5,BH0649,BH0649,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
NG,2,5,BH0649,NA,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
NG,2,5,BH0649,NA,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
NG,2,5,BH0649,NA,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
IN-3,2,5,BH0649,BH0649,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
NG,2,5,BH0649,NA,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
NG,2,5,BH0649,NA,BJ,T3,14.9,NA,NA,NA,L,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
IN-4,2,5,BH0649,BH0649,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
HLH,2,5,BH0649,BH0649,BJ,T3,14.91,NA,1,2,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
HLH,2,5,BH0649,BH0649,BJ,T2,20.07,NA,3,2,NA,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
IN-4,2,5,BH0649,BH0649,BJ,T3,NA,NA,NA,NA,R,NA,NA,NA,M,649,MH649,1649,649,S/H,48,5,11,S/H - 11,S/H - M,S/H(M) - 11,1944,4.4019,7.5
